Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.reactive,NacosReactiveDiscoveryClientTests,testCacheIsOK,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
spring-cloud-alibaba,com.alibaba.cloud.nacos.discovery.reactive,NacosReactiveDiscoveryClientTests,testCacheIsOK,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
spring-cloud-alibaba,com.alibaba.cloud.nacos.registry,NacosAutoServiceRegistrationIpNetworkInterfaceTests,contextLoads,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
spring-cloud-alibaba,com.alibaba.cloud.nacos.registry,NacosAutoServiceRegistrationIpTests,contextLoads,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
spring-cloud-alibaba,com.alibaba.cloud.nacos.registry,NacosAutoServiceRegistrationManagementPortTests,contextLoads,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
spring-cloud-alibaba,com.alibaba.cloud.nacos.registry,NacosAutoServiceRegistrationPortTests,contextLoads,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
spring-cloud-alibaba,com.alibaba.cloud.nacos.registry,NacosAutoServiceRegistrationTests,contextLoads,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
spring-cloud-alibaba,com.alibaba.cloud.sentinel.aot.hint,SentinelProtectInterceptorHintsTest,shouldRegisterHints,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
spring-cloud-alibaba,com.alibaba.cloud.sentinel.custom,SentinelDataSourceHandlerTests,testParseBeanDefinition,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
spring-cloud-alibaba,com.alibaba.cloud.sentinel.custom,SentinelDataSourceHandlerTests,testParseBeanDefinition,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.alibaba.cloud.sentinel.custom.SentinelDataSourceHandler.parseBeanDefinition; com.alibaba.cloud.sentinel.datasource.config.ApolloDataSourceProperties.setNamespaceName; com.alibaba.cloud.sentinel.datasource.config.ApolloDataSourceProperties.setDefaultFlowRuleValue; com.alibaba.cloud.sentinel.datasource.config.AbstractDataSourceProperties.setRuleType; com.alibaba.cloud.sentinel.datasource.config.AbstractDataSourceProperties.setDataType; com.alibaba.cloud.sentinel.datasource.config.ApolloDataSourceProperties.setFlowRulesKey
spring-cloud-alibaba,com.alibaba.cloud.sentinel.endpoint,SentinelHealthIndicatorTests,testSentinelNotEnabled,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
spring-cloud-alibaba,com.alibaba.cloud.sentinel.endpoint,SentinelHealthIndicatorTests,testSentinelDashboardNotConfigured,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
spring-cloud-alibaba,com.alibaba.cloud.sentinel.endpoint,SentinelHealthIndicatorTests,testSentinelDashboardConfiguredFailed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
spring-cloud-alibaba,com.alibaba.cloud.sentinel.endpoint,SentinelHealthIndicatorTests,testSentinelDataSourceSuccess,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
spring-cloud-alibaba,com.alibaba.cloud.sentinel.endpoint,SentinelHealthIndicatorTests,testSentinelDataSourceFailed,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
spring-cloud-alibaba,com.alibaba.cloud.sentinel,ContextIdSentinelFeignTests,testFeignClient,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
spring-cloud-alibaba,com.alibaba.cloud.sentinel,SentinelAutoConfigurationTests,testSentinelSystemProperties,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
spring-cloud-alibaba,com.alibaba.cloud.sentinel,SentinelAutoConfigurationTests,testRestTemplateBlockHandler,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
spring-cloud-alibaba,com.alibaba.cloud.sentinel,SentinelAutoConfigurationTests,testNormalRestTemplate,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
spring-cloud-alibaba,com.alibaba.cloud.sentinel,SentinelBeanAutowiredTests,contextLoads,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
spring-cloud-alibaba,com.alibaba.cloud.sentinel,SentinelBeanAutowiredTests,testBeanAutowired,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
spring-cloud-alibaba,com.alibaba.cloud.sentinel,SentinelDataSourceTests,testDataSource,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
spring-cloud-alibaba,com.alibaba.cloud.sentinel,SentinelDataSourceTests,testDataSource,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.alibaba.cloud.sentinel.datasource.config.AbstractDataSourceProperties.getRuleType; com.alibaba.cloud.sentinel.SentinelProperties.getDatasource; com.alibaba.cloud.sentinel.datasource.config.DataSourcePropertiesConfiguration.getFile; com.alibaba.cloud.sentinel.datasource.config.DataSourcePropertiesConfiguration.getNacos; com.alibaba.cloud.sentinel.datasource.config.AbstractDataSourceProperties.getDataType; com.alibaba.cloud.sentinel.datasource.config.DataSourcePropertiesConfiguration.getZk; com.alibaba.cloud.sentinel.datasource.config.DataSourcePropertiesConfiguration.getApollo
spring-cloud-alibaba,com.alibaba.cloud.sentinel,SentinelFallbackSupportFactoryBeanTests,shouldRunFallbackFromBeanOrFactoryBean,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
spring-cloud-alibaba,com.alibaba.cloud.sentinel,SentinelFeignLazilyTests,contextLoads,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
spring-cloud-alibaba,com.alibaba.cloud.sentinel,SentinelFeignLazilyTests,testFeignClient,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
spring-cloud-alibaba,com.alibaba.cloud.sentinel,SentinelFeignTests,contextLoads,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
spring-cloud-alibaba,com.alibaba.cloud.sentinel,SentinelFeignTests,testFeignClient,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
spring-cloud-alibaba,com.alibaba.cloud.sentinel,SentinelRestTemplateTests,testNormalWithoutParam,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
spring-cloud-alibaba,com.alibaba.cloud.stream.binder.rocketmq.aot.hint,RocketMQConsumerPropertiesHintsTests,shouldRegisterHints,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
spring-cloud-alibaba,com.alibaba.cloud.stream.binder.rocketmq.aot.hint,RocketMQConsumerPropertiesHintsTests,shouldRegisterHints,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
spring-cloud-alibaba,com.alibaba.cloud.stream.binder.rocketmq.aot.hint,RocketMQSpecificPropertiesProviderHintsTests,shouldRegisterHints,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
spring-cloud-alibaba,com.alibaba.cloud.stream.binder.rocketmq.aot.hint,RocketMQSpecificPropertiesProviderHintsTests,shouldRegisterHints,Exceptional handling,The tool detected the smell in this test method because the test throws exception(s) from test (rather than using assertThrows method or expected annotation)
spring-cloud-alibaba,com.alibaba.cloud.stream.binder.rocketmq,RocketMQAutoConfigurationTests,testProperties,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
spring-cloud-alibaba,com.alibaba.cloud.stream.binder.rocketmq,RocketMQMessageChannelBinderTest,createAnymousConsumerEndpoint,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
spring-cloud-alibaba,com.alibaba.cloud.stream.binder.rocketmq,RocketMQMessageConverterSupportTest,convertMessage2MQBlankHeaderTest,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
spring-cloud-alibaba,com.alibaba.cloud.stream.binder.rocketmq,RocketMQAutoConfigurationTests,testProperties,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
spring-cloud-alibaba,com.alibaba.cloud.tests.nacos.config,NacosConfigPropertiesServerAddressBothLevelTests,contextLoads,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
spring-cloud-alibaba,com.alibaba.cloud.tests.nacos.config,NacosConfigPropertiesServerAddressBothLevelTests,contextLoads,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.alibaba.cloud.nacos.NacosConfigProperties.getServerAddr; com.alibaba.cloud.nacos.NacosConfigManager.getConfigService
spring-cloud-alibaba,com.alibaba.cloud.tests.nacos.config,NacosConfigPropertiesServerAddressTopLevelTests,contextLoads,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
spring-cloud-alibaba,com.alibaba.cloud.tests.nacos.config,NacosConfigPropertiesServerAddressTopLevelTests,contextLoads,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.alibaba.cloud.nacos.NacosConfigProperties.getServerAddr; com.alibaba.cloud.nacos.NacosConfigManager.getConfigService
spring-cloud-alibaba,com.alibaba.cloud.tests.nacos.config,NacosConfigurationExtConfigTests,contextLoads,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
spring-cloud-alibaba,com.alibaba.cloud.tests.nacos.config,NacosConfigurationExtConfigTests,contextLoads,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.alibaba.cloud.nacos.NacosConfigProperties.getExtensionConfigs; com.alibaba.cloud.nacos.NacosConfigManager.getConfigService
spring-cloud-alibaba,com.alibaba.cloud.tests.nacos.config,NacosConfigurationTests,contextLoads,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
spring-cloud-alibaba,com.alibaba.cloud.tests.nacos.config,NacosConfigurationTests,contextLoads,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.alibaba.cloud.nacos.NacosConfigProperties.getUsername; com.alibaba.cloud.nacos.NacosConfigProperties.getEncode; com.alibaba.cloud.nacos.NacosConfigProperties.getServerAddr; com.alibaba.cloud.nacos.NacosConfigProperties.getTimeout; com.alibaba.cloud.nacos.NacosConfigProperties.getSharedConfigs; com.alibaba.cloud.nacos.NacosConfigProperties.getExtensionConfigs; com.alibaba.cloud.nacos.NacosConfigManager.getConfigService; com.alibaba.cloud.nacos.NacosConfigProperties.getFileExtension
spring-cloud-alibaba,com.alibaba.cloud.tests.nacos.config,NacosFileExtensionTest,contextLoads,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
spring-cloud-alibaba,com.alibaba.cloud.tests.nacos.config,NacosFileExtensionTest,contextLoads,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.alibaba.cloud.nacos.NacosConfigProperties.getUsername; com.alibaba.cloud.nacos.NacosConfigProperties.getServerAddr; com.alibaba.cloud.nacos.NacosConfigManager.getConfigService; com.alibaba.cloud.nacos.NacosConfigProperties.getFileExtension
spring-cloud-alibaba,com.alibaba.cloud.tests.nacos.discovery,NacosDiscoveryTest,testServiceDiscoveryWithRestTemplate,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
spring-cloud-alibaba,com.alibaba.cloud.tests.nacos.discovery,NacosDiscoveryTest,testServiceDiscoveryWithFeignClient,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
spring-cloud-alibaba,com.alibaba.cloud.tests.nacos.discovery,NacosDiscoveryTest,testServiceDiscoveryWithFeignClientUsingSentinelCircuitBreaker,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
spring-cloud-alibaba,com.alibaba.cloud.tests.nacos.discovery,NacosDiscoveryTest,testServiceDiscoveryActuatorEndpoint,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
